timestamp,latitude,longitude,vehicle_count,average_speed,weather,road_type,day_of_week,hour,is_weekend,is_holiday,congestion_score,congestion_level,co2_emissions
2026-06-24 01:31:50.783243,40.71371556054959,-74.00607569457111,33,56.0,Clear,Highway,2,1,0,False,13.99905296041372,Low,13.2
2026-06-20 16:17:50.783243,40.712294413770934,-74.00579312521862,71,24.0,Rainy,Arterial,5,16,1,False,44.30433446621109,Medium,56.8
2026-07-03 00:07:50.783243,40.70716804758148,-73.99662231244852,43,56.0,Clear,Local,4,0,0,False,21.49515911596447,Low,17.2
2026-06-23 04:24:50.783243,40.74934757704777,-73.98529062582861,13,60.0,Clear,Local,1,4,0,False,5.455277897084432,Low,5.2
2026-06-15 23:23:50.783243,40.70628521971375,-73.99708642866574,28,56.0,Clear,Local,0,23,0,False,17.923886940881147,Low,11.2
2026-06-16 15:08:50.783243,40.74917715255304,-73.98649380151471,78,40.0,Clear,Arterial,1,15,0,False,34.637275881974666,Low,31.2
2026-07-02 14:28:50.783243,40.74670473190577,-73.98529048392375,74,30.0,Clear,Arterial,3,14,0,False,41.97613398152182,Medium,59.2
2026-06-25 04:10:50.783243,40.71374315286864,-74.00653605664462,12,51.0,Clear,Highway,3,4,0,False,10.504651315932323,Low,4.8
2026-06-21 03:03:50.783243,40.757401490651155,-73.98819066455611,34,51.0,Clear,Highway,6,3,1,False,24.134460294862812,Low,13.6
2026-06-26 18:39:50.783243,40.759590081512165,-73.98476024197183,143,9.0,Rainy,Highway,4,18,0,False,72.6514714521297,High,171.6
2026-06-28 17:30:50.783243,40.71292630151251,-74.0041078040227,127,17.0,Clear,Arterial,6,17,1,False,52.04039383557013,Medium,101.6
2026-06-25 10:40:50.783243,40.71345349684969,-74.00506988000232,76,43.0,Clear,Highway,3,10,0,False,29.84436740873411,Low,30.4
2026-06-26 00:54:50.783243,40.75205586386388,-73.98826374533277,23,61.0,Clear,Local,4,0,0,False,13.521816578690515,Low,9.2
2026-06-30 18:25:50.783243,40.7138865317669,-74.0059082653101,240,11.0,Clear,Highway,1,18,0,False,86.0464082488168,High,288.0
2026-06-12 12:33:50.783243,40.74897936344844,-73.98804091048055,72,42.0,Clear,Arterial,4,12,0,False,38.99980413404209,Medium,57.6
2026-06-17 20:41:50.783243,40.70808112519174,-73.99664593742308,97,35.0,Clear,Arterial,2,20,0,False,47.51154530065874,Medium,77.6
2026-06-09 16:10:50.783243,40.75852194189512,-73.98396600592083,87,40.0,Clear,Arterial,1,16,0,False,40.50398462041543,Medium,69.6
2026-06-13 03:27:50.783243,40.758747007925045,-73.98636364894519,18,43.0,Snowy,Arterial,5,3,1,False,24.174578331022676,Low,7.2
2026-06-30 01:48:50.783243,40.74606181950746,-73.98447094009778,12,60.0,Clear,Local,1,1,0,False,7.857676787183308,Low,4.8
2026-06-19 21:09:50.783243,40.759552857205776,-73.982591929677,51,37.0,Clear,Arterial,4,21,0,False,34.850239875903384,Low,20.4
2026-06-26 14:54:50.783243,40.71209958658637,-74.00467932470885,61,41.0,Rainy,Highway,4,14,0,False,35.823964632952595,Medium,48.8
2026-06-18 17:46:50.783243,40.710796206393745,-74.00491379516103,143,21.0,Clear,Local,3,17,0,False,55.96436596565081,Medium,114.4
2026-06-25 10:16:50.783243,40.70553664580954,-74.00050856911432,97,35.0,Rainy,Arterial,3,10,0,False,42.089724120582815,Medium,77.6
2026-07-04 19:46:50.783243,40.71381581278202,-74.00761932561745,92,32.0,Clear,Arterial,5,19,1,False,45.81043908451732,Medium,73.6
2026-06-19 03:16:50.783243,40.70531357588563,-73.99600250473928,51,51.0,Rainy,Arterial,4,3,0,False,25.941116759514856,Low,20.4
2026-06-22 14:37:50.783243,40.747426690500944,-73.98445225856678,101,38.0,Clear,Local,0,14,0,False,35.118106455031715,Medium,80.8
2026-06-14 05:45:50.783243,40.70648636245633,-73.99813222728493,13,58.0,Clear,Arterial,6,5,1,False,12.23074114016104,Low,5.2
2026-06-25 09:08:50.783243,40.74886281885396,-73.98496762407302,126,14.0,Clear,Local,3,9,0,False,62.39054094343052,Medium,100.8
2026-06-07 05:55:50.783243,40.712469192656265,-74.00629055806971,35,55.0,Clear,Highway,6,5,1,False,12.505590649758528,Low,14.0
2026-06-17 13:30:50.783243,40.71442629736607,-74.00568454543966,38,27.0,Snowy,Highway,2,13,0,False,41.10657811782137,Medium,30.4
2026-06-26 15:12:50.783243,40.71175403627395,-74.00872331244429,91,38.0,Clear,Local,4,15,0,False,33.96429419361421,Low,36.4
2026-06-08 15:09:50.783243,40.704591719978225,-73.99836436967718,72,41.0,Clear,Local,0,15,0,False,35.196641376545514,Medium,57.6
2026-06-20 12:41:50.783243,40.70564179495613,-73.99801713543286,119,34.0,Clear,Arterial,5,12,1,False,47.44094930027187,Medium,95.2
2026-06-24 04:38:50.783243,40.747987796542866,-73.98900186521017,23,49.0,Snowy,Highway,2,4,0,False,18.958871809977065,Low,9.2
2026-06-21 10:15:50.783243,40.7489325384269,-73.98378753392696,63,41.0,Rainy,Local,6,10,1,False,33.45958501496623,Low,25.2
2026-06-24 17:00:50.783243,40.705157271440534,-73.9973389459305,184,22.0,Clear,Arterial,2,17,0,False,65.90753312089993,Medium,147.2
2026-06-27 07:51:50.783243,40.75695794222897,-73.98413601490222,62,43.0,Clear,Highway,5,7,1,False,23.2418338631738,Low,24.8
2026-06-13 22:08:50.783243,40.70593276381931,-73.99473729200648,70,42.0,Clear,Arterial,5,22,1,False,34.91276881884233,Low,28.0
2026-06-24 10:19:50.783243,40.715580116196854,-74.00533069724557,38,18.0,Snowy,Local,2,10,0,False,46.08603278536498,Medium,30.4
2026-06-18 17:32:50.783243,40.75753684549378,-73.9825732127481,249,23.0,Clear,Highway,3,17,0,False,74.33581631191073,High,298.8
2026-06-30 03:04:50.783243,40.71040463750182,-74.00553448607009,24,54.0,Clear,Local,1,3,0,False,12.325874361100581,Low,9.6
2026-06-22 07:13:50.783243,40.70556732515183,-73.99884945650479,69,47.0,Clear,Highway,0,7,0,False,26.26979053972819,Low,27.6
2026-06-10 07:31:50.783243,40.71140673097448,-74.00732556565384,129,35.0,Rainy,Arterial,2,7,0,False,51.49396116102422,Medium,103.2
2026-06-21 00:03:50.783243,40.746481257876965,-73.98660880266924,10,48.0,Snowy,Arterial,6,0,1,False,19.477204149349426,Low,4.0
2026-06-13 22:17:50.783243,40.74780401512117,-73.98489845265203,75,39.0,Clear,Highway,5,22,1,False,32.04384713739028,Low,30.0
2026-06-21 16:09:50.783243,40.71201020246936,-74.00678536398262,90,23.0,Rainy,Arterial,6,16,1,False,50.70185224733916,Medium,72.0
2026-06-30 00:34:50.783243,40.714643575459526,-74.00578563591854,10,58.0,Clear,Arterial,1,0,0,False,10.743717294194612,Low,4.0
2026-06-26 12:37:50.783243,40.75671497783801,-73.98573239109383,93,38.0,Rainy,Local,4,12,0,False,45.48816738904363,Medium,74.4
2026-06-10 17:29:50.783243,40.70514107127403,-73.99571497799757,132,5.0,Rainy,Highway,2,17,0,False,74.2137908768769,High,158.4
2026-06-16 08:50:50.783243,40.71396975117112,-74.00426865466292,139,12.0,Clear,Highway,1,8,0,False,65.69971847490034,Medium,111.2
2026-06-24 21:02:50.783243,40.75985621620792,-73.98731097041875,106,33.0,Rainy,Highway,2,21,0,False,51.01411999486254,Medium,84.8
2026-06-11 05:58:50.783243,40.75884511503848,-73.98411052500288,22,56.0,Clear,Highway,3,5,0,False,11.913567043536906,Low,8.8
2026-06-27 22:51:50.783243,40.759087128149496,-73.98282683278748,69,34.0,Rainy,Local,5,22,1,False,37.65569454318715,Medium,55.2
2026-06-12 14:11:50.783243,40.76039918678264,-73.98522324132878,106,37.0,Rainy,Highway,4,14,0,False,42.97377393545896,Medium,84.8
2026-07-03 01:58:50.783243,40.74782331468153,-73.98631653740475,27,48.0,Snowy,Arterial,4,1,0,False,19.20132770346317,Low,10.8
2026-06-29 18:44:50.783243,40.74987062049898,-73.98510044019083,134,13.0,Clear,Arterial,0,18,0,False,67.9505832379334,Medium,107.2
2026-06-17 01:22:50.783243,40.74715970316589,-73.98299357332041,38,64.0,Clear,Highway,2,1,0,False,11.5770806989228,Low,15.2
2026-06-15 00:47:50.783243,40.75855934098833,-73.98531263633105,32,54.0,Clear,Arterial,0,0,0,False,17.584198172356,Low,12.8
2026-07-04 16:24:50.783243,40.749339807545,-73.98755934342911,116,39.0,Clear,Arterial,5,16,1,False,43.270888300575024,Medium,92.8
2026-06-06 01:45:50.783243,40.74746829286678,-73.98440639656685,21,63.0,Clear,Highway,5,1,1,False,4.1413881739528335,Low,8.4
2026-06-29 15:36:50.783243,40.747276242410095,-73.98372673756359,72,45.0,Clear,Highway,0,15,0,False,34.319038145836714,Low,28.8
2026-06-12 21:13:50.783243,40.71388760970997,-74.00383473065071,62,37.0,Clear,Highway,4,21,0,False,35.86006032533594,Medium,49.6
2026-06-24 12:26:50.783243,40.7481035692983,-73.98624786146623,59,33.0,Clear,Arterial,2,12,0,False,41.593274830866584,Medium,47.2
2026-06-13 17:15:50.783243,40.74694085322486,-73.98509006694866,213,10.0,Rainy,Highway,5,17,1,False,74.07934782537495,High,255.6
2026-06-06 05:24:50.783243,40.746223608163326,-73.985586635441,44,44.0,Rainy,Highway,5,5,1,False,26.837850811013066,Low,17.6
2026-06-22 04:41:50.783243,40.75166056520933,-73.98831697536045,18,55.0,Clear,Local,0,4,0,False,17.63230671134037,Low,7.2
2026-06-15 22:23:50.783243,40.70518212102836,-73.99898921366228,96,41.0,Clear,Arterial,0,22,0,False,31.22495035052929,Low,38.4
2026-07-04 22:40:50.783243,40.74813799658983,-73.985662063951,57,18.0,Snowy,Highway,5,22,1,False,47.59278818622665,Medium,45.6
2026-06-06 04:54:50.783243,40.70752212658115,-73.99656337418809,24,62.0,Clear,Arterial,5,4,1,False,5.324916043030331,Low,9.6
2026-06-14 12:21:50.783243,40.706714157795965,-73.99731500765758,69,26.0,Rainy,Highway,6,12,1,False,46.4268020747615,Medium,55.2
2026-06-30 18:26:50.783243,40.712532104795166,-74.00525866087655,238,19.0,Clear,Highway,1,18,0,False,82.07157304714814,High,285.6
2026-06-21 03:14:50.783243,40.75789352480326,-73.9835677471535,12,51.0,Clear,Highway,6,3,1,False,16.81715615159476,Low,4.8
2026-06-17 15:17:50.783243,40.71425515164102,-74.00716480451682,72,42.0,Clear,Arterial,2,15,0,False,32.10992407625798,Low,28.8
2026-06-24 05:11:50.783243,40.71517532336467,-74.00575570987421,12,41.0,Snowy,Arterial,2,5,0,False,24.488063616451146,Low,4.8
2026-06-15 12:01:50.783243,40.71596170518164,-74.00686436330432,68,28.0,Rainy,Arterial,0,12,0,False,42.052868727537074,Medium,54.4
2026-06-17 05:29:50.783243,40.74997038410948,-73.98765558694653,41,55.0,Clear,Highway,2,5,0,False,18.20869816416298,Low,16.4
2026-06-08 03:46:50.783243,40.74854159784521,-73.9870863310759,40,47.0,Rainy,Arterial,0,3,0,False,18.042225175510538,Low,16.0
2026-06-13 21:14:50.783243,40.75863583134906,-73.98497551887178,87,47.0,Clear,Arterial,5,21,1,False,34.137636895918526,Low,34.8
2026-06-24 17:02:50.783243,40.74999300330345,-73.98648905366956,197,21.0,Clear,Local,2,17,0,False,66.50903292409207,Medium,157.6
2026-06-19 00:19:50.783243,40.705866948398715,-73.99987606585478,27,61.0,Clear,Highway,4,0,0,False,14.5031382408568,Low,10.8
2026-06-13 03:11:50.783243,40.748104497777334,-73.98525072530323,12,64.0,Clear,Highway,5,3,1,False,7.5132841579843115,Low,4.8
2026-06-20 02:11:50.783243,40.70353852592531,-73.99727612714766,12,56.0,Clear,Highway,5,2,1,False,11.449350756684794,Low,4.8
2026-06-15 16:00:50.783243,40.74729306216551,-73.9882747247651,59,35.0,Clear,Local,0,16,0,False,34.62019466977109,Low,23.6
2026-06-06 06:24:50.783243,40.74799284699665,-73.9854107882424,72,45.0,Clear,Local,5,6,1,False,26.327923210995493,Low,28.8
2026-06-28 00:11:50.783243,40.71344059698441,-74.00525327123486,26,53.0,Clear,Arterial,6,0,1,False,17.0911991813064,Low,10.4
2026-07-03 08:34:50.783243,40.705856576329246,-73.99693802091213,192,19.0,Clear,Local,4,8,0,False,69.00150020966035,Medium,153.6
2026-06-13 15:30:50.783243,40.76013904318756,-73.98095621213882,108,32.0,Clear,Highway,5,15,1,False,50.90512504483253,Medium,86.4
2026-06-20 13:50:50.783243,40.704104957188505,-73.99446118704168,88,22.0,Rainy,Local,5,13,1,False,46.2534484255595,Medium,70.4
2026-06-13 01:59:50.783243,40.704549397699935,-73.99738015071452,35,54.0,Clear,Highway,5,1,1,False,19.523894734818505,Low,14.0
2026-06-13 18:51:50.783243,40.759214102042996,-73.98594143396609,155,11.0,Clear,Highway,5,18,1,False,62.391934207412234,Medium,124.0
2026-06-19 04:11:50.783243,40.70765249916319,-73.99647993660841,7,35.0,Snowy,Arterial,4,4,0,False,28.774078599779784,Low,2.8
2026-06-08 14:46:50.783243,40.70618338041032,-73.99608765234524,98,44.0,Clear,Highway,0,14,0,False,35.89384051788388,Medium,78.4
2026-06-05 04:55:50.783243,40.70745139385137,-73.9946696023421,12,50.0,Clear,Highway,4,4,0,False,13.222847021123297,Low,4.8
2026-06-20 06:26:50.783243,40.704457921690626,-73.99735985056732,109,24.0,Rainy,Arterial,5,6,1,False,49.173970834967356,Medium,87.2
2026-06-05 20:32:50.783243,40.74879452202265,-73.98449153918743,82,45.0,Clear,Highway,4,20,0,False,29.135517995257654,Low,32.8
2026-07-01 11:30:50.783243,40.71384638045551,-74.00725413750533,110,44.0,Clear,Highway,2,11,0,False,35.75004851812654,Medium,88.0
2026-06-22 22:57:50.783243,40.70436267847936,-73.99760590323238,95,38.0,Clear,Highway,0,22,0,False,39.48116411556146,Medium,76.0
2026-06-30 15:19:50.783243,40.71324619307968,-74.00579075330577,79,32.0,Clear,Arterial,1,15,0,False,44.80619009055046,Medium,63.2
2026-06-23 04:27:50.783243,40.75810344457407,-73.98426730163243,44,53.0,Clear,Local,1,4,0,False,20.62890015640364,Low,17.6
2026-06-26 09:41:50.783243,40.70591321636334,-74.00040725868054,229,12.0,Rainy,Arterial,4,9,0,False,77.43225154262521,High,274.8
2026-06-22 09:53:50.783243,40.71181456714462,-74.00708259016714,242,11.0,Clear,Highway,0,9,0,False,77.52615852643402,High,290.4
2026-06-19 00:04:50.783243,40.708398749663196,-73.99688478021137,22,52.0,Clear,Arterial,4,0,0,False,15.91757579820685,Low,8.8
2026-06-06 20:19:50.783243,40.74706655951094,-73.98362604128158,51,47.0,Clear,Highway,5,20,1,False,29.628462741615543,Low,20.4
2026-06-23 11:07:50.783243,40.7494089386413,-73.98304394152389,78,38.0,Rainy,Arterial,1,11,0,False,43.01600538376189,Medium,62.4
2026-07-01 22:52:50.783243,40.761698766828424,-73.9875299131975,118,40.0,Clear,Arterial,2,22,0,False,36.90166465165048,Medium,94.4
2026-06-06 19:39:50.783243,40.74706443441261,-73.9847585831811,70,49.0,Clear,Highway,5,19,1,False,25.946183888668063,Low,28.0
2026-06-14 22:19:50.783243,40.70714638610343,-73.99731711350807,100,33.0,Clear,Arterial,6,22,1,False,41.14478898770737,Medium,80.0
2026-06-23 20:34:50.783243,40.71181980565641,-74.00657981242385,52,32.0,Clear,Highway,1,20,0,False,33.792456890575416,Low,20.8
2026-06-12 00:32:50.783243,40.70875125359365,-73.99572404852317,23,51.0,Clear,Highway,4,0,0,False,19.842857572708972,Low,9.2
2026-06-10 02:57:50.783243,40.74987229931295,-73.98528763093381,30,59.0,Clear,Highway,2,2,0,False,9.338426187962646,Low,12.0
2026-06-14 23:17:50.783243,40.748565560219895,-73.98550558944154,5,35.0,Snowy,Highway,6,23,1,False,25.677660193396004,Low,2.0
2026-06-25 15:08:50.783243,40.712856312762234,-74.00436229199138,61,48.0,Clear,Highway,3,15,0,False,29.1536833537943,Low,24.4
2026-06-21 04:03:50.783243,40.70508768225535,-73.99717559991214,19,57.0,Clear,Local,6,4,1,False,7.0948391578882735,Low,7.6
2026-06-05 10:37:50.783243,40.71145908642598,-74.00521359935485,72,22.0,Rainy,Local,4,10,0,False,45.22032001202632,Medium,57.6
2026-07-03 10:10:50.783243,40.75971902387752,-73.98437406821937,105,36.0,Clear,Local,4,10,0,False,42.12001050859062,Medium,84.0
2026-07-02 03:11:50.783243,40.71429348851714,-74.0084225478082,28,44.0,Snowy,Arterial,3,3,0,False,24.648125653508153,Low,11.2
2026-06-20 19:26:50.783243,40.706704911844554,-73.99835005283605,65,42.0,Clear,Highway,5,19,1,False,35.29296971591702,Medium,52.0
2026-06-16 05:04:50.783243,40.71531016282844,-74.00533737989544,12,61.0,Clear,Arterial,1,5,0,False,6.48323615826667,Low,4.8
2026-06-12 17:24:50.783243,40.71314786977384,-74.00680129389083,249,16.0,Clear,Highway,4,17,0,False,79.050872882478,High,298.8
2026-06-30 16:27:50.783243,40.7486014921504,-73.98667245049101,91,34.0,Clear,Highway,1,16,0,False,32.7423436794396,Low,36.4
2026-06-18 21:04:50.783243,40.7140872086064,-74.00618470465302,129,38.0,Rainy,Highway,3,21,0,False,46.085540085504995,Medium,103.2
2026-07-04 03:35:50.783243,40.74930444615516,-73.98450721970754,42,60.0,Clear,Arterial,5,3,1,False,15.96488366107788,Low,16.8
2026-06-16 07:05:50.783243,40.711427920742004,-74.00378928149951,82,41.0,Clear,Local,1,7,0,False,37.92675617819311,Medium,65.6
2026-06-18 22:46:50.783243,40.70645978661877,-73.99617053500997,113,33.0,Clear,Arterial,3,22,0,False,48.6376196922284,Medium,90.4
2026-06-29 15:55:50.783243,40.76154319149462,-73.98485176591032,58,38.0,Clear,Arterial,0,15,0,False,31.35099240122321,Low,23.2
2026-06-14 15:03:50.783243,40.70750808542436,-73.9987347082216,65,30.0,Rainy,Arterial,6,15,1,False,46.417032767224605,Medium,52.0
2026-06-07 09:28:50.783243,40.75973900598679,-73.9873475534782,221,9.0,Snowy,Highway,6,9,1,False,78.00256975697407,High,265.2
2026-06-13 10:28:50.783243,40.74791826144194,-73.98807843856015,87,30.0,Snowy,Highway,5,10,1,False,47.908530900456135,Medium,69.6
2026-07-04 23:50:50.783243,40.70774126932128,-73.9961814952849,11,39.0,Snowy,Arterial,5,23,1,False,26.605974112351205,Low,4.4
2026-06-25 04:47:50.783243,40.75810817174082,-73.98496738143345,18,58.0,Clear,Highway,3,4,0,False,9.544642689480105,Low,7.2
2026-06-24 06:22:50.783243,40.757314016095776,-73.98530108933072,105,24.0,Rainy,Local,2,6,0,False,52.37992082530658,Medium,84.0
2026-06-15 20:27:50.783243,40.71475980937645,-74.00556468632237,98,38.0,Clear,Arterial,0,20,0,False,38.57759372802895,Medium,78.4
2026-06-06 05:27:50.783243,40.712507461166766,-74.00488469323253,21,53.0,Clear,Arterial,5,5,1,False,17.103058608685078,Low,8.4
2026-06-09 08:11:50.783243,40.71394146516114,-74.00523004413415,149,18.0,Clear,Highway,1,8,0,False,64.68316358808916,Medium,119.2
2026-06-12 08:11:50.783243,40.74843262827602,-73.98848040527544,196,22.0,Clear,Highway,4,8,0,False,69.36250705861096,Medium,156.8
2026-06-28 07:35:50.783243,40.747038081429714,-73.98575890996042,52,32.0,Clear,Arterial,6,7,1,False,38.263638990266536,Medium,41.6
2026-06-28 00:45:50.783243,40.75970181542018,-73.98410615617519,20,60.0,Clear,Highway,6,0,1,False,9.833213318513312,Low,8.0
2026-06-24 21:03:50.783243,40.74950823492517,-73.98377950154419,85,30.0,Clear,Local,2,21,0,False,44.60248680088586,Medium,68.0
2026-06-16 22:44:50.783243,40.70846863418411,-73.99884525077074,117,36.0,Clear,Arterial,1,22,0,False,44.940061074771016,Medium,93.6
2026-06-26 22:20:50.783243,40.75895058465438,-73.98464567508492,71,20.0,Snowy,Arterial,4,22,0,False,47.96407916108101,Medium,56.8
2026-06-07 21:13:50.783243,40.71149321045499,-74.00589177014477,74,30.0,Snowy,Highway,6,21,1,False,42.04046032386415,Medium,59.2
2026-06-22 15:10:50.783243,40.75924956442729,-73.98617709717543,117,40.0,Clear,Local,0,15,0,False,43.336140263877056,Medium,93.6
2026-06-18 20:43:50.783243,40.75942488557287,-73.9864430315605,108,48.0,Clear,Highway,3,20,0,False,30.085451230836412,Low,43.2
2026-06-26 15:52:50.783243,40.71136916636738,-74.00532011824806,125,41.0,Rainy,Highway,4,15,0,False,44.72427536481394,Medium,100.0
2026-06-26 19:27:50.783243,40.70679430931417,-73.99734217456492,87,30.0,Clear,Arterial,4,19,0,False,44.78757627718226,Medium,69.6
2026-06-10 11:34:50.783243,40.703937532280236,-73.99565994553842,72,32.0,Rainy,Arterial,2,11,0,False,40.76548599261177,Medium,57.6
2026-06-16 02:05:50.783243,40.74955950139407,-73.98464617365342,22,64.0,Clear,Arterial,1,2,0,False,6.709045038295658,Low,8.8
2026-06-21 03:21:50.783243,40.712775147385265,-74.00497501323272,22,59.0,Clear,Highway,6,3,1,False,15.970867471094948,Low,8.8
2026-06-05 21:13:50.783243,40.75967278479629,-73.98657725659213,62,30.0,Clear,Highway,4,21,0,False,41.08070051822941,Medium,49.6
2026-07-01 10:30:50.783243,40.749486887668084,-73.9850272718187,58,19.0,Snowy,Highway,2,10,0,False,50.47687088684739,Medium,46.4
2026-07-03 12:02:50.783243,40.74783609642012,-73.98821391152865,75,36.0,Clear,Highway,4,12,0,False,33.5170432911091,Low,30.0
2026-06-07 09:43:50.783243,40.75076915683754,-73.98661763945925,226,24.0,Clear,Highway,6,9,1,False,70.36809456291584,High,271.2
2026-07-02 22:19:50.783243,40.747806599440125,-73.98234247025734,84,40.0,Clear,Arterial,3,22,0,False,32.14205276849495,Low,33.6
2026-06-12 08:38:50.783243,40.71184400701909,-74.0054029376608,245,23.0,Clear,Highway,4,8,0,False,70.86170898466482,High,294.0
2026-06-07 19:42:50.783243,40.747140243193826,-73.98468879159748,100,45.0,Clear,Local,6,19,1,False,35.60513671720556,Medium,80.0
2026-06-10 07:53:50.783243,40.749595648495365,-73.98519454522462,86,31.0,Clear,Arterial,2,7,0,False,42.04104812886718,Medium,68.8
2026-06-17 00:32:50.783243,40.74675428452555,-73.98226213309977,25,59.0,Clear,Arterial,2,0,0,False,10.736073386519317,Low,10.0
2026-06-18 01:58:50.783243,40.705521803914166,-73.99654886295781,31,53.0,Clear,Arterial,3,1,0,False,23.609528869626914,Low,12.4
2026-06-05 19:14:50.783243,40.74700942486211,-73.98732888379394,90,34.0,Rainy,Highway,4,19,0,False,36.97006323862645,Medium,72.0
2026-06-25 11:09:50.783243,40.74584997034828,-73.98580045853957,104,24.0,Rainy,Arterial,3,11,0,False,50.81219412110794,Medium,83.2
2026-06-30 11:38:50.783243,40.747854640057625,-73.98597604859879,100,48.0,Clear,Local,1,11,0,False,33.15932255112838,Low,40.0
2026-06-19 09:53:50.783243,40.704966073939964,-73.99635933748556,157,20.0,Clear,Highway,4,9,0,False,55.3722481130273,Medium,125.6
2026-06-27 22:41:50.783243,40.71321210696848,-74.00715379930914,61,49.0,Clear,Highway,5,22,1,False,23.21560160463812,Low,24.4
2026-07-01 10:28:50.783243,40.70462510538462,-73.99710927735084,103,27.0,Snowy,Highway,2,10,0,False,49.96820194947488,Medium,82.4
2026-07-04 21:55:50.783243,40.713200049684254,-74.00658087404896,119,44.0,Clear,Highway,5,21,1,False,40.555404387847446,Medium,95.2
2026-06-21 03:31:50.783243,40.76041702771188,-73.98407009658919,19,56.0,Clear,Highway,6,3,1,False,10.557681270395122,Low,7.6
2026-06-26 06:04:50.783243,40.749512733441584,-73.9858379526993,115,36.0,Clear,Highway,4,6,0,False,42.87724304164741,Medium,92.0
2026-07-01 18:11:50.783243,40.70579866469059,-73.99742012691787,174,22.0,Clear,Arterial,2,18,0,False,60.568542608146316,Medium,139.2
2026-06-25 02:49:50.783243,40.75023544940634,-73.98619517238495,16,62.0,Clear,Arterial,3,2,0,False,10.076982668907478,Low,6.4
2026-06-23 21:26:50.783243,40.70761316801628,-73.99881629122589,113,39.0,Clear,Local,1,21,0,False,46.06842533424065,Medium,90.4
2026-06-17 04:21:50.783243,40.71290405174955,-74.00806768865932,24,40.0,Snowy,Arterial,2,4,0,False,28.774631575310227,Low,9.6
2026-06-11 07:25:50.783243,40.712989093492006,-74.00483301998254,74,47.0,Clear,Highway,3,7,0,False,31.362461113083867,Low,29.6
2026-06-10 07:26:50.783243,40.704920543920295,-73.99586405414536,97,49.0,Clear,Arterial,2,7,0,False,37.27133604840985,Medium,77.6
2026-06-29 13:17:50.783243,40.706092086604336,-73.99543643119303,115,35.0,Clear,Arterial,0,13,0,False,41.488278983766,Medium,92.0
2026-06-19 12:54:50.783243,40.70702854941988,-73.99481194187261,78,38.0,Clear,Arterial,4,12,0,False,35.292316493335655,Medium,62.4
2026-06-27 18:46:50.783243,40.70631862442931,-73.99486326763733,150,15.0,Rainy,Highway,5,18,1,False,66.04767384017526,Medium,120.0
2026-06-25 19:57:50.783243,40.71372675517406,-74.00632547489212,124,39.0,Rainy,Highway,3,19,0,False,45.278848244540164,Medium,99.2
2026-06-18 22:42:50.783243,40.74674488579783,-73.98643997752596,74,41.0,Clear,Arterial,3,22,0,False,28.644174376371737,Low,29.6
2026-07-04 12:18:50.783243,40.747885940169574,-73.98659949548153,72,33.0,Clear,Local,5,12,1,False,39.83143003031919,Medium,57.6
2026-06-08 09:36:50.783243,40.74976199873427,-73.9849403688375,217,20.0,Clear,Arterial,0,9,0,False,65.94361781180156,Medium,173.6
2026-06-19 05:16:50.783243,40.75867770968792,-73.98565155348933,43,61.0,Clear,Highway,4,5,0,False,7.583533662318082,Low,17.2
2026-06-19 22:07:50.783243,40.705459641064884,-73.99606992633055,85,45.0,Clear,Arterial,4,22,0,False,31.012404257827914,Low,34.0
2026-07-01 03:40:50.783243,40.75900837807235,-73.98201328323435,22,53.0,Clear,Local,2,3,0,False,19.37677532847275,Low,8.8
2026-06-19 01:21:50.783243,40.75688906571138,-73.98557916087123,21,63.0,Clear,Local,4,1,0,False,4.334766499616323,Low,8.4
2026-06-18 09:28:50.783243,40.75790302335374,-73.98645421339045,120,5.0,Snowy,Arterial,3,9,0,False,68.2295745079591,Medium,96.0
2026-06-13 11:34:50.783243,40.75939517068571,-73.98632101600394,74,45.0,Clear,Arterial,5,11,1,False,33.1706512375831,Low,29.6
2026-06-10 13:19:50.783243,40.74763058374627,-73.98306132427763,79,42.0,Clear,Local,2,13,0,False,33.91640945614362,Low,31.6
2026-06-08 04:20:50.783243,40.711559009797526,-74.00352775276315,31,54.0,Clear,Arterial,0,4,0,False,23.01464425028256,Low,12.4
2026-06-20 02:30:50.783243,40.75787495480879,-73.98598781308863,19,55.0,Clear,Arterial,5,2,1,False,13.60117098492129,Low,7.6
2026-07-05 00:33:50.783243,40.74839383686868,-73.98287926615764,23,49.0,Rainy,Highway,6,0,1,False,23.674680092211272,Low,9.2
2026-07-04 19:54:50.783243,40.757375213456726,-73.98858954233961,102,35.0,Rainy,Local,5,19,1,False,42.15168688645004,Medium,81.6
2026-06-10 18:04:50.783243,40.750699505926086,-73.9838808937286,214,12.0,Clear,Local,2,18,0,False,76.59606205091815,High,256.8
2026-06-30 19:44:50.783243,40.707181839815625,-73.99906372438839,53,20.0,Snowy,Highway,1,19,0,False,46.02970043669813,Medium,42.4
2026-07-04 20:19:50.783243,40.758120337815555,-73.98696755168888,59,35.0,Clear,Highway,5,20,1,False,36.69500458355737,Medium,47.2
2026-06-15 07:18:50.783243,40.70589109694,-73.99463120394654,78,45.0,Clear,Highway,0,7,0,False,33.3144604467453,Low,31.2
2026-06-23 01:24:50.783243,40.71161695523619,-74.00393989108647,10,64.0,Clear,Local,1,1,0,False,2.8195978946467246,Low,4.0
